"","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend","treatment","history_log","history_log_grp"
"7526",11,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7527",10,"2) $100 - $200",186.38,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.22778760035751,5.2
"7528",1,"3) $200 - $350",300.25,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,1,5.70461546096009,5.7
"7529",2,"5) $500 - $750",551.44,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1,6.3125330385774,6.3
"7530",6,"1) $0 - $100",85.03,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,4.4430041353977,4.4
"7531",1,"2) $100 - $200",162.89,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.09307512636951,5.1
"7532",1,"4) $350 - $500",486.42,1,0,"Rural",0,"Multichannel","Mens E-Mail",0,0,0,1,6.18707244822767,6.2
"7533",9,"1) $0 - $100",97.66,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.58149205863351,4.6
"7534",4,"1) $0 - $100",59.39,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.08412586202777,4.1
"7535",7,"1) $0 - $100",47.66,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.8640924716706,3.9
"7536",4,"2) $100 - $200",167.22,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,5.11931031072191,5.1
"7537",10,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7538",2,"2) $100 - $200",196.9,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,5.28269598564508,5.3
"7539",1,"3) $200 - $350",258.66,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.5555144579871,5.6
"7540",3,"5) $500 - $750",613.22,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,1,6.41872376225182,6.4
"7541",1,"3) $200 - $350",341.1,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,5.8321756894246,5.8
"7542",2,"5) $500 - $750",673.41,1,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.51235435663156,6.5
"7543",4,"5) $500 - $750",745.39,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.61390757133939,6.6
"7544",12,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7545",7,"5) $500 - $750",647,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.4723462945009,6.5
"7546",5,"3) $200 - $350",288.74,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,5.66552662920167,5.7
"7547",3,"3) $200 - $350",318.49,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,5.76359107734506,5.8
"7548",6,"3) $200 - $350",329.21,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,5.79669584501227,5.8
"7549",5,"3) $200 - $350",258.93,1,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,5.55655775489968,5.6
"7550",10,"1) $0 - $100",62.24,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.13099787987014,4.1
"7551",9,"2) $100 - $200",176.9,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.17558460116574,5.2
"7552",11,"2) $100 - $200",138.97,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.93425808249849,4.9
"7553",5,"2) $100 - $200",110.13,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.70166148617685,4.7
"7554",5,"3) $200 - $350",264.89,1,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,5.5793146454711,5.6
"7555",10,"1) $0 - $100",32.83,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.4913427315135,3.5
"7556",1,"2) $100 - $200",150.26,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.01236712694101,5
"7557",2,"7) $1,000 +",1019.77,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,6.9273323906555,6.9
"7558",2,"5) $500 - $750",593.85,0,1,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1,6.38662676222025,6.4
"7559",1,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7560",6,"1) $0 - $100",92.16,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.52352619694758,4.5
"7561",3,"2) $100 - $200",106.18,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,4.66513576715553,4.7
"7562",6,"1) $0 - $100",59.51,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.08614436565676,4.1
"7563",9,"1) $0 - $100",42.78,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.75607070365426,3.8
"7564",2,"4) $350 - $500",381.28,1,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,5.94353401335043,5.9
"7565",6,"5) $500 - $750",643.78,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.46735705283386,6.5
"7566",6,"1) $0 - $100",67.29,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.20901163720023,4.2
"7567",1,"6) $750 - $1,000",976.76,1,0,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,6.88424097191707,6.9
"7568",10,"1) $0 - $100",76.1,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.33204826486764,4.3
"7569",6,"4) $350 - $500",365.61,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,5.90156719150352,5.9
"7570",3,"3) $200 - $350",209.3,1,1,"Rural",0,"Web","No E-Mail",0,0,0,0,5.34376862945195,5.3
"7571",5,"1) $0 - $100",29.99,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7572",1,"2) $100 - $200",193.84,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.26703307650827,5.3
"7573",3,"1) $0 - $100",82.68,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.41497773481357,4.4
"7574",7,"1) $0 - $100",82.13,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.4083033577521,4.4
"7575",7,"1) $0 - $100",38.33,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.64623287939246,3.6
"7576",1,"4) $350 - $500",387.1,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,5.9586830575836,6
"7577",10,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7578",3,"5) $500 - $750",607.35,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1,6.40910523114628,6.4
"7579",10,"3) $200 - $350",200.06,0,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0,5.29861732155703,5.3
"7580",2,"6) $750 - $1,000",796.61,1,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,6.6803652240205,6.7
"7581",9,"2) $100 - $200",181.07,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.19888369683255,5.2
"7582",10,"2) $100 - $200",126.98,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.8440295937423,4.8
"7583",9,"2) $100 - $200",192.56,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,5.26040779347482,5.3
"7584",3,"3) $200 - $350",276.89,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,5.62362031540416,5.6
"7585",11,"2) $100 - $200",109.98,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,4.70029853107967,4.7
"7586",12,"2) $100 - $200",156.65,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.0540140173982,5.1
"7587",1,"6) $750 - $1,000",780.07,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,6.65938365924667,6.7
"7588",8,"4) $350 - $500",382.58,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,5.94693778172451,5.9
"7589",2,"2) $100 - $200",173,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.15329159449778,5.2
"7590",3,"2) $100 - $200",138.6,0,1,"Surburban",0,"Web","No E-Mail",1,0,0,0,4.9315920867558,4.9
"7591",1,"2) $100 - $200",185.03,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.22051797409362,5.2
"7592",4,"2) $100 - $200",147.43,1,0,"Surburban",0,"Web","No E-Mail",1,0,0,0,4.99335348686173,5
"7593",8,"7) $1,000 +",1062.22,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.96811633665683,7
"7594",9,"1) $0 - $100",98.53,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.59036107033438,4.6
"7595",1,"5) $500 - $750",556.15,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.32103804203804,6.3
"7596",8,"1) $0 - $100",32.27,0,1,"Urban",0,"Phone","No E-Mail",1,0,0,0,3.47413800606387,3.5
"7597",1,"1) $0 - $100",33.4,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.50855589998265,3.5
"7598",9,"7) $1,000 +",1214.07,1,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1,7.10173363058316,7.1
"7599",11,"2) $100 - $200",124.08,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.82092651886828,4.8
"7600",2,"5) $500 - $750",533.02,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.27855894691402,6.3
"7601",9,"2) $100 - $200",175.36,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.16684100375965,5.2
"7602",1,"5) $500 - $750",526.72,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,6.26666909804865,6.3
"7603",1,"5) $500 - $750",649.38,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,6.47601806153511,6.5
"7604",3,"1) $0 - $100",45.51,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,3.81793208202855,3.8
"7605",1,"3) $200 - $350",251.57,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,5.52772128083306,5.5
"7606",7,"1) $0 - $100",90.36,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.5038016915998,4.5
"7607",4,"3) $200 - $350",295.56,1,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,1,5.68887186192045,5.7
"7608",5,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7609",10,"3) $200 - $350",323.7,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,5.7798171609322,5.8
"7610",11,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7611",6,"6) $750 - $1,000",896.19,1,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,6.79815244406618,6.8
"7612",10,"4) $350 - $500",476.47,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,6.16640476203565,6.2
"7613",10,"3) $200 - $350",201.22,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.3043988368639,5.3
"7614",10,"3) $200 - $350",328.78,1,1,"Rural",0,"Web","Mens E-Mail",1,0,0,1,5.79538883408136,5.8
"7615",2,"3) $200 - $350",311.36,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.74094979899764,5.7
"7616",1,"1) $0 - $100",30.61,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.42132675295732,3.4
"7617",11,"2) $100 - $200",159.75,0,1,"Urban",0,"Phone","No E-Mail",1,0,0,0,5.07361009325764,5.1
"7618",9,"4) $350 - $500",411.13,0,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,6.01890946618656,6
"7619",1,"3) $200 - $350",220.83,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,5.39739317473872,5.4
"7620",10,"2) $100 - $200",152.03,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.02407786979274,5
"7621",7,"4) $350 - $500",371,1,0,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,1,5.91620206260743,5.9
"7622",4,"1) $0 - $100",77.12,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.34536265030229,4.3
"7623",6,"2) $100 - $200",102.15,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,4.62644232126363,4.6
"7624",9,"3) $200 - $350",238.34,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0,5.47369822566266,5.5
"7625",1,"1) $0 - $100",29.99,0,1,"Rural",1,"Phone","No E-Mail",1,0,0,0,3.40086399276092,3.4
"7626",6,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7627",9,"5) $500 - $750",736.03,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.60127087876774,6.6
"7628",5,"2) $100 - $200",151.18,1,0,"Urban",0,"Phone","No E-Mail",1,0,0,0,5.01847117986403,5
"7629",5,"2) $100 - $200",129.45,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.86329470619755,4.9
"7630",3,"5) $500 - $750",528.45,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,6.26994819345536,6.3
"7631",10,"5) $500 - $750",603.47,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.40269632927715,6.4
"7632",2,"1) $0 - $100",91.14,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.51239678583574,4.5
"7633",6,"1) $0 - $100",71.88,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,4.27499806191536,4.3
"7634",10,"1) $0 - $100",34.98,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,3.55477646959046,3.6
"7635",1,"5) $500 - $750",598.78,1,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,1,6.39489425185408,6.4
"7636",12,"2) $100 - $200",130.89,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,4.87435727580363,4.9
"7637",2,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7638",4,"4) $350 - $500",353.49,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.86785519639336,5.9
"7639",12,"4) $350 - $500",485.27,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,6.18470543706788,6.2
"7640",6,"2) $100 - $200",108.92,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.69061366780556,4.7
"7641",7,"1) $0 - $100",82.69,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.41509867573408,4.4
"7642",1,"2) $100 - $200",134.44,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.90111800285691,4.9
"7643",4,"3) $200 - $350",213.28,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0,5.3626058564304,5.4
"7644",11,"2) $100 - $200",160.43,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.07785771036298,5.1
"7645",10,"3) $200 - $350",280.51,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,5.63660937495117,5.6
"7646",2,"7) $1,000 +",1608.27,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,7.38291434609129,7.4
"7647",11,"3) $200 - $350",204.66,1,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0,5.32135006565861,5.3
"7648",3,"4) $350 - $500",460.1,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,6.13144385716142,6.1
"7649",2,"3) $200 - $350",331.7,1,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,5.80423094595301,5.8
"7650",3,"1) $0 - $100",48.81,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,3.88793520989906,3.9
"7651",8,"1) $0 - $100",70.56,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.25646341169854,4.3
"7652",2,"5) $500 - $750",746.57,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,6.61548938351404,6.6
"7653",2,"1) $0 - $100",70.93,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.261693475214,4.3
"7654",10,"1) $0 - $100",60.6,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,4.10429489307527,4.1
"7655",1,"6) $750 - $1,000",806.89,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,6.69318735166823,6.7
"7656",10,"2) $100 - $200",178.2,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.18290651503671,5.2
"7657",1,"3) $200 - $350",317.05,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,5.75905949014604,5.8
"7658",4,"3) $200 - $350",224.15,0,1,"Surburban",0,"Web","No E-Mail",1,0,0,0,5.41231547060145,5.4
"7659",11,"2) $100 - $200",188.06,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,5.23676106084893,5.2
"7660",5,"3) $200 - $350",218.43,1,0,"Urban",1,"Web","No E-Mail",1,0,0,0,5.38646559707473,5.4
"7661",2,"4) $350 - $500",397.08,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,5.98413777172152,6
"7662",1,"4) $350 - $500",364.96,1,1,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,1,5.89978775853608,5.9
"7663",8,"3) $200 - $350",261.4,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.56605180119012,5.6
"7664",11,"2) $100 - $200",126.79,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.84253217453986,4.8
"7665",1,"1) $0 - $100",90.4,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,4.50424426739813,4.5
"7666",10,"1) $0 - $100",48.83,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.88834487807357,3.9
"7667",2,"4) $350 - $500",460.75,1,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,6.13285559654993,6.1
"7668",5,"4) $350 - $500",351.68,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,5.86272167121526,5.9
"7669",7,"2) $100 - $200",138.21,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.92877426761594,4.9
"7670",2,"4) $350 - $500",465.53,0,1,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,1,6.14317654147188,6.1
"7671",10,"1) $0 - $100",51.35,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.93866493637457,3.9
"7672",4,"2) $100 - $200",123.19,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.81372787897388,4.8
"7673",5,"4) $350 - $500",463.12,1,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,6.13798619977075,6.1
"7674",12,"1) $0 - $100",50.11,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.91422058897163,3.9
"7675",2,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7676",1,"1) $0 - $100",86.35,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.45840880459269,4.5
"7677",1,"5) $500 - $750",595.82,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,6.38993860802729,6.4
"7678",8,"1) $0 - $100",31.44,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,3.44808096756101,3.4
"7679",4,"5) $500 - $750",628.31,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.44303367524595,6.4
"7680",6,"1) $0 - $100",81.53,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0,4.40097105067482,4.4
"7681",4,"3) $200 - $350",211.38,1,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,5.3536574615812,5.4
"7682",6,"2) $100 - $200",154.7,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.04148775757902,5
"7683",7,"2) $100 - $200",146.8,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.98907111618042,5
"7684",3,"3) $200 - $350",326.07,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,5.78711208224321,5.8
"7685",6,"2) $100 - $200",125.57,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.83286337200087,4.8
"7686",7,"3) $200 - $350",283.13,0,1,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,1,5.64590615612551,5.6
"7687",10,"2) $100 - $200",182.67,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,5.20768124628859,5.2
"7688",1,"4) $350 - $500",384.58,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0,1,5.95215182972244,6
"7689",9,"2) $100 - $200",109.89,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.69947986545883,4.7
"7690",9,"1) $0 - $100",79.06,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.37020705786854,4.4
"7691",9,"2) $100 - $200",115.85,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.75229625087839,4.8
"7692",10,"3) $200 - $350",317.63,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,5.76088718335035,5.8
"7693",9,"2) $100 - $200",112.8,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.72561633906396,4.7
"7694",10,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7695",7,"3) $200 - $350",231.51,1,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.44462306913762,5.4
"7696",3,"2) $100 - $200",195.52,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,5.27566267598323,5.3
"7697",2,"2) $100 - $200",153.49,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,5.03363541832532,5
"7698",3,"3) $200 - $350",251.96,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,5.52927034475373,5.5
"7699",6,"3) $200 - $350",239.63,1,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,5.47909606708448,5.5
"7700",4,"2) $100 - $200",140.6,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.94591897937656,4.9
"7701",10,"6) $750 - $1,000",762.06,1,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.63602529274428,6.6
"7702",10,"2) $100 - $200",101.22,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.61729636578593,4.6
"7703",4,"2) $100 - $200",143.89,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,4.96904911877533,5
"7704",3,"3) $200 - $350",253.82,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,5.53662535438202,5.5
"7705",9,"2) $100 - $200",126.63,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.84126944846252,4.8
"7706",10,"1) $0 - $100",59.34,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.08328361486268,4.1
"7707",2,"4) $350 - $500",394.53,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,5.97769518302198,6
"7708",5,"2) $100 - $200",188.14,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,5.23718636654381,5.2
"7709",6,"1) $0 - $100",80.85,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.39259558602312,4.4
"7710",9,"3) $200 - $350",334.79,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1,5.81350346959099,5.8
"7711",9,"5) $500 - $750",666.15,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.50151487040622,6.5
"7712",3,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7713",9,"3) $200 - $350",295.99,1,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.69032566996959,5.7
"7714",10,"3) $200 - $350",241.62,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,5.48736624409142,5.5
"7715",1,"6) $750 - $1,000",860.11,1,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1,6.7570602880449,6.8
"7716",1,"5) $500 - $750",719.95,1,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,1,6.57918176515428,6.6
"7717",3,"1) $0 - $100",35.29,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.56359963768718,3.6
"7718",4,"2) $100 - $200",102.59,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.63074046209962,4.6
"7719",1,"5) $500 - $750",685.94,1,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.53079016034387,6.5
"7720",5,"3) $200 - $350",288.35,1,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1,5.66417502006142,5.7
"7721",2,"3) $200 - $350",244.33,1,1,"Rural",0,"Phone","No E-Mail",1,0,0,0,5.49851977056068,5.5
"7722",10,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7723",1,"2) $100 - $200",153.47,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.033505108187,5
"7724",4,"3) $200 - $350",330.24,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.79981966285314,5.8
"7725",10,"5) $500 - $750",568.63,1,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,6.34322995899286,6.3
"7726",1,"2) $100 - $200",199.57,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,5.29616505197989,5.3
"7727",1,"3) $200 - $350",212.79,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,5.36030576388211,5.4
"7728",11,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",1,0,0,0,3.40086399276092,3.4
"7729",7,"1) $0 - $100",58.88,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.07550147442062,4.1
"7730",11,"1) $0 - $100",77.65,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.3522115495947,4.4
"7731",2,"1) $0 - $100",89.08,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.48953484238917,4.5
"7732",10,"3) $200 - $350",248.04,1,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.51359002348168,5.5
"7733",2,"2) $100 - $200",151.16,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,5.01833887848129,5
"7734",9,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7735",4,"2) $100 - $200",152.22,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.02532684283925,5
"7736",1,"3) $200 - $350",267.79,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.59020309126039,5.6
"7737",6,"1) $0 - $100",54.65,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,4.00094921462255,4
"7738",2,"6) $750 - $1,000",762.27,1,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.63630082363501,6.6
"7739",7,"6) $750 - $1,000",871.96,1,0,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1,6.77074355129721,6.8
"7740",10,"1) $0 - $100",36.65,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.60141342833266,3.6
"7741",5,"3) $200 - $350",250.05,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,5.52166089786491,5.5
"7742",6,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"7743",6,"3) $200 - $350",245.46,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0,1,5.50313400116936,5.5
